filename,smiles
dsgdb9nsd_096187,O[C@H]1CCC[C@H]2CO[C@H]21
dsgdb9nsd_033249,OCCCc1c[nH]cn1
dsgdb9nsd_120221,CCO[C@H]1[C@@H]2CC[C@H]1C2
dsgdb9nsd_061554_new,C[C@@H](C[C@H]1CN1)C(=O)O
dsgdb9nsd_062760,CC1(C)[C@@H]2NC(=O)N[C@@H]21
dsgdb9nsd_013199,COC(=O)[C@H]1CCN1
dsgdb9nsd_024735,c1cn2c(n1)OCCC2
dsgdb9nsd_097299,C/N=C/N1C=NCC1=N
dsgdb9nsd_074102,NC1=CC(=O)[C@@H]2C[C@H]1O2
dsgdb9nsd_091830,C[C@H]1C[C@H]2C[C@@]2(C#N)C1
dsgdb9nsd_107846,CC[C@]12C[C@@H]3C[C@H]1[N@@]3C2
dsgdb9nsd_116793,CO/C=N/CC1COC1
dsgdb9nsd_012287,CO[C@H]1C[C@@H](C)[C@H]1O
dsgdb9nsd_126650,CCCNc1c[nH]nn1
dsgdb9nsd_064311,C[C@@]1(O)CCC=CC1=O
dsgdb9nsd_118966,CCO[C@@]1(C)CC[C@H]1O
dsgdb9nsd_022344,CC1=C/C(=N\O)C[C@H]1O
dsgdb9nsd_002094,O[C@@H]1CC=CCC1
dsgdb9nsd_106580,CC[C@]12C=C[C@H](O1)[C@H]2C
dsgdb9_004445_new,N=c1oc(N)c(N)o1
dsgdb9nsd_129563,N#C[C@H](N)[C]1N=C[N]N1
dsgdb9nsd_035638,C#CC1CC=CC=CC1
dsgdb9nsd_064477,CC1(C)CCCCOC1
dsgdb9nsd_126136,CCC(=O)n1nccn1
dsgdb9nsd_096839,C/N=C1/C[C@@H](N)C(=O)O1
dsgdb9nsd_022422,O/N=C1\C[C@]2(O)C[C@H]1C2
dsgdb9nsd_013827,CC(=O)C1=NCCO1
dsgdb9nsd_055872,CC(=O)C[C@H]1C[C@H]1C#N
dsgdb9nsd_090290,O=C1[CH][C]2C[C@H](O)[C@@H]2N1
dsgdb9nsd_101589,CCN(C)CC(=O)CO
dsgdb9nsd_032631,CCn1cnc(N)c1C
dsgdb9nsd_074664,CC1=N[C@H]2[C@H]3O[C@H]3[C@H]2O1
dsgdb9nsd_080083,C[C@H]1[C@H]2C=CNC(=O)N21
dsgdb9nsd_121659,COCCC(=O)N1CC1
dsgdb9nsd_089919,O=CC[C@@]12C[C@H](O)[C@@H]1C2
dsgdb9nsd_063318,CC1(C)OC(=O)[C@H]2N[C@H]21
dsgdb9nsd_004383,C[C]1C=CC=C([NH])O1
dsgdb9nsd_087934,CN1C[C@@]12COC(=O)C2
dsgdb9nsd_111942,CO[C@H]1C=CC(=O)C1=O
dsgdb9nsd_100697,CC#C[C@H](C)[C@H](C)CC
dsgdb9nsd_062006,N#C[C@H](O)COC(N)=O
dsgdb9nsd_120547,CC[C@H]1C[C@@H](COC)O1
dsgdb9nsd_024053,C#CCCc1ncc[nH]1
dsgdb9nsd_110484,OC[C@@H]1[C@@H]2[C@@H]3[C@H]4[C@@H]3N2[C@@H]14
dsgdb9nsd_127228,Cc1cn(C)nnc1=O
dsgdb9nsd_065769,C[C@]1(O[CH][NH])C=CCO1
dsgdb9nsd_014190,O[C@@]12C[C@H]3[C@@H]1C[C@]32O
dsgdb9nsd_034240,N#C[C@@]12C[C@H]3O[C@@H]1C[C@H]32
dsgdb9nsd_130754,C#Cc1ccc(=O)on1
dsgdb9nsd_121881,CCCO[C@@H](C)C(N)=O
dsgdb9nsd_072215,O[C@@]12C[C@H]3CC=C[C@@H]1[C@H]32
dsgdb9nsd_098814,COC(=O)[C@H]1CCC1=O
dsgdb9nsd_037749,C1OC[C@]23O[C@@H]4[C@H]2[C@H]1[C@@H]43
dsgdb9nsd_069153,O=C1[C@H]2C[C@H]2[C@@]2(O)C[C@@H]12
dsgdb9nsd_092487,O[C@H]1C[C@H]2CC[C@@H]1OC2
dsgdb9nsd_017499,C[C@]12N[C@H]1[C@H]1C[C@]12O
dsgdb9nsd_066260,C#C[C@]1(C)CCOC1=O
dsgdb9nsd_049283,O=CC1=CCC[C@H]2N[C@@H]12
dsgdb9nsd_124721,C[C@@H](N)c1onnc1N
dsgdb9nsd_020235,C1O[C@@H]2[C@@H]3[C@H]1[C@@H]1[C@H]2[N@@]13
dsgdb9nsd_082694,C#C[C@]12[C@H]3[C@H](O[C@H]31)[C@@H]2O
dsgdb9nsd_105937,OC[C@@]12[C@@H]3O[C@H]4[C@@H]3[N@@]1[C@H]42
dsgdb9nsd_079340,C[C@H]1[C@H]2[C@H]3O[C@@H]1C[C@@]23C
dsgdb9nsd_030026,C[C@H]1C=Cc2cncn21
dsgdb9nsd_076073,CC(=O)N1[C@H](C#N)[C@@H]1C
dsgdb9nsd_059090,C[C@@H](O)[C@H]1[C@@H](O)[C@H]1C=O
dsgdb9nsd_060611,C[C@@H]1N[C@@H]1[C@H](C)C(N)=O
dsgdb9nsd_122350,CCCO[C@@H]1[C@H](O)[C@@H]1O
dsgdb9nsd_026644,N#Cc1c[nH]c(N)c1O
dsgdb9nsd_018972,C1=C[C@@H]2[C@H]3O[C@@H]2[C@H]3C1
dsgdb9nsd_029577,Nc1c[nH]cc1C1CC1
dsgdb9nsd_006594,C[C@]12C[C@](C#N)(C1)O2
dsgdb9nsd_031338,CNc1ccn2c1CC2
dsgdb9nsd_102080,CN[C@@H](C=O)[C@@H](O)C=O
dsgdb9nsd_093799,C[C@@H]1NC[C@H](C)NC1=O
dsgdb9nsd_036457,N#CC[C@H]1OC[C@@]12CN2
dsgdb9nsd_132143,C[C]1C=C([NH])C(F)=CN1
dsgdb9nsd_070402,N#C[C@@]1(O)C[C@@H]2C[C@@]21N
dsgdb9nsd_112293,CC[C@H]1NC(=O)[C@H]2N[C@H]21
dsgdb9nsd_041807,C1=N[C@H]2CO[C@@H](CO1)C2
dsgdb9nsd_007852,CC(=O)O[C@@H]1C[C@@H]1C
dsgdb9nsd_039764,C1=C[C@H]2C=C[C@@H]1C21CC1
dsgdb9nsd_016787,N=C1OC(=O)N2C[C@@H]12
dsgdb9nsd_058365,C#CC[C@@H](C#C)C(C)C
dsgdb9nsd_077386,C[C@]12[C@H](O)[C@]3(C)[C@H]1C[N@@]23
dsgdb9nsd_124912,C[C@]12C[C@H]1N1N=C[N][C]12
dsgdb9nsd_011003,C[C@@]12CNC(=O)[C@@H]1C2
dsgdb9nsd_018999,O=C1C[C@@H]2[C@H]3C[C@@H]2[C@@H]13
dsgdb9nsd_083561,N#C[C@H]1[C@@H]2CO[C@H]1[C@H]2O
dsgdb9nsd_115517,OC[C@@H]1CC[C@H](CO)O1
dsgdb9nsd_057056,C[C@@H]1CCN1[C@@H](C)C#N
dsgdb9nsd_050739,O=C[C@H]1COCOC1=O
dsgdb9nsd_112278,CO[C@@H]1C(=O)N[C@@H]1CO
dsgdb9nsd_048176,C#CCCNC(=N)C=O
dsgdb9nsd_067195,C[C@@]12[C@H]3C[N@@]1[C@@H]2[C@H]3C#N
dsgdb9nsd_047245,O=C1NC=CC=CCN1
dsgdb9nsd_105704,N=COCC1(CO)CC1
dsgdb9nsd_093772,CC1=C[C@@H](C)[C@@H](C)CC1
dsgdb9nsd_001210,CC(=O)NCC#N
dsgdb9nsd_017472,O[C@@]12C[C@@H]3N[C@@H]3[C@@H]1C2
dsgdb9nsd_049268,O=CC1=CCCC12CC2
dsgdb9nsd_038491,C1[C@H]2C[C@]34CO[C@]3(C4)[C@@H]12
dsgdb9nsd_113166,CC[C@H]1C[C@]1(O)C(C)=O
dsgdb9nsd_085110,C[C@H]1OC(=O)[C@]1(N)C#N
dsgdb9nsd_051427,O=CC[C@@H]1[C@@H]2CC[C@H]1O2
dsgdb9nsd_060822,C[C@H]([C@@H](C)C=O)[C@H]1CO1
dsgdb9nsd_009894,N=COCC1(O)CC1
dsgdb9nsd_018741,C[C@H]1CN2CC(=O)[C@@H]12
dsgdb9nsd_041634,C1O[C@H]2[C@H]3OC[C@H]3N[C@@H]12
dsgdb9nsd_095303,C[C@H]1CC[C@@H]2CO[C@H]1C2
dsgdb9nsd_103375,CC[C@]1(O)[C@@H]2CC[C@H]1O2
dsgdb9nsd_007661,C[C@]1(O)[C@@H]2N[C@H]1[C@@H]2O
dsgdb9nsd_076098,CN1[C@H]([C@H]2CO2)[C@@H]1C#N
dsgdb9nsd_028682,Cc1ncc(CC#N)[nH]1
dsgdb9nsd_039957,C1CC2(C1)CC1(CC1)C2
dsgdb9nsd_008552,C[C@@]12C[C@H]3C[C@]1(C)[C@H]32
dsgdb9nsd_114609,O=C[C@@]12C[N@@]1C[C@@H]2CO
dsgdb9nsd_099539,C#C[C@H](CC)[C@@H](O)C#N
dsgdb9nsd_013614,C[C@@H]1C[C@@H]1[C@@H](C)CO
dsgdb9nsd_081376,C[C@@H]1[C@H]2O[C@@H]1CC[C@H]2O
dsgdb9nsd_044994,C#C[C@]12CC(=O)C[N@]1C2
dsgdb9nsd_117300,CCNC(=O)NC(N)=O
dsgdb9nsd_055641,CC(C)(C#N)NC(N)=O
dsgdb9nsd_118033,C[C@@H](CCO)[C@@H](O)C=O
dsgdb9nsd_075591,N=C1OCCCN=C1N
dsgdb9nsd_004368,Nc1cncc(O)c1
dsgdb9nsd_045452,N=C1O[C@H]2CN[C@H]2C1=O
dsgdb9nsd_107113,C[C@]12C[C@H]1[C@@]1(CO)N[C@@H]21
dsgdb9nsd_091165,C[C@@H]1[C@H]2C=C[C@@H]1C[C@@H]2C
dsgdb9nsd_003407,C[C@H]1C[C@H]2[C@@H](O)[C@H]21
dsgdb9nsd_086419,O[C@@H]1C[C@H](O)[C@H]2C[C@@H]1O2
dsgdb9nsd_032802,CCNc1ccoc1O
dsgdb9nsd_065782,C[C@@]1(OC=N)CCOC1
dsgdb9nsd_108220,C[C@@H]1[C@]2(CO)CC[C@]12C
dsgdb9nsd_074857,CC1=C[C@H]2O[C@H]2[C@@]12CO2
dsgdb9nsd_088434,C[C@@H]1C[C@]1(C)[N@@]1C[C@@H]1C
dsgdb9nsd_002719,O=CCOCCO
dsgdb9nsd_055899,CC(=O)C[C@H]1O[C@H]1C=O
dsgdb9_001115_new,CC(=O)NC(=N)N
dsgdb9nsd_015265,CC[C@@H]1[C@H](O)[C@@H]1CC
dsgdb9nsd_111771,CO[C@H]1[C@H]2OC[C@]21OC
dsgdb9nsd_087707,C[C@@H]1[C@H](O)C[C@@]12C[C@@H]2C
dsgdb9nsd_053230,CC#C[C@H]1N[C@@H](C)C1=O
dsgdb9nsd_080068,O[C@H]1[C@H]2C=C[C@@H]3C[C@H]2[C@H]13
dsgdb9nsd_130967,O=CCN=c1[nH]nn[nH]1
dsgdb9nsd_098627,COC(=O)[C@H]1[C@H]2CO[C@H]21
dsgdb9nsd_043023,O=C1[C@H]2CC[C@]23C[C@H]1O3
dsgdb9nsd_097514,O=C(C#CCO)N1CC1
dsgdb9nsd_101562,C[C@@H](CO)OC(=O)CN
dsgdb9nsd_005076,Cc1c[nH]c(C)c1C
dsgdb9nsd_116778,CO/C=N/CC1(C)CC1
dsgdb9nsd_054239,NC(=O)[C@@]1(O)CCC1=O
dsgdb9nsd_098141,O=CNC(=O)C(=O)CO
dsgdb9nsd_063495,C[C@@]1(O)C[C@]1(C)NC=O
dsgdb9nsd_052890,C#C[C@]1(C#CC)CN1C
dsgdb9nsd_101204,C[C@@H](CO)C1CC(=O)C1
dsgdb9nsd_043745,C#CC[C@@]12CC(=O)[C@@H]1C2
dsgdb9nsd_005710,c1nc2c([nH]1)COC2
dsgdb9nsd_073686,C1OCC2COC[C]12.[C].[H].[H].[H]
dsgdb9nsd_088352,C[C@H]1CN1C(C#N)C#N
dsgdb9nsd_062953,CC1(C)[C@H]2O[C@H]2C12CC2
dsgdb9nsd_024906,N=C1Cc2ccoc2N1
dsgdb9nsd_129588,C#Cc1c(O)n[nH]c1N
dsgdb9nsd_015503,N=C1OCC[C@H]1C=O
dsgdb9nsd_109658,CO[C@H]1[C@@H](C)[C@]1(C)C=O
dsgdb9nsd_053556,CC#CCC1=CCCC1
dsgdb9nsd_111017,CC[C@H]1[C@H]2C[C@]1(C#N)C2
dsgdb9nsd_087061,CN1C[C@]1(C#N)[C@H]1CN1
dsgdb9nsd_128696,C#Cc1n[nH]nc1OC
dsgdb9nsd_107675,OC[C@@]12CCCC[C@@H]1C2
dsgdb9nsd_091603,C[C@H]1O[C@H]2CC(=O)[C@@H]1O2
dsgdb9nsd_045334,N=C1NC[C@H]2CC(=O)N12
dsgdb9nsd_072598,C[C@@]12NC[C@]1(O)CC2=O
dsgdb9nsd_003361,C1OC[C@@H]2OC[C@H]12
dsgdb9nsd_110309,C[C@]12C[C@@H](O)[C@H]1[C@H]2CO
dsgdb9nsd_052648,CC#C[C@@H](O)C(=O)C=O
dsgdb9nsd_108546,OC[C@]12CO[C@@H]3[C@H]1N[C@@H]32
dsgdb9nsd_013172,N#C[C@H](N)C1CCC1
dsgdb9nsd_055127,C[C@]12O[C@H]1C[C@H]2C(N)=O
dsgdb9nsd_081410,O=C[C@@H]1C[C@H]2O[C@@H]1[C@H]2O
dsgdb9nsd_117466,CCOC(=O)CNC=O
dsgdb9nsd_109880,CO[C@H]1[C@@H](O)[C@H]2N[C@]21C
dsgdb9nsd_126863,CC[N]C1=N[N]NC=C1
dsgdb9nsd_118755,CCC[C@]1(O)C[C@H](O)C1
dsgdb9nsd_095465,C[C@H]1CCC=C1NC=O
dsgdb9nsd_103413,C[C@H]1[C@H]2C[N@]2[C@]1(C)CO
dsgdb9nsd_041152,C1C[C@]23C[C@H](C2)OC[C@@H]13
dsgdb9nsd_007107,CCCC(=O)CC=O
dsgdb9nsd_082119,C#CC[C@H]1[C@@H](C)[C@H]2O[C@@H]12
dsgdb9nsd_061282,C[C@@H](CC#N)CC(N)=O
dsgdb9nsd_132816,Oc1nccc(F)c1F
dsgdb9nsd_017314,C[C@H]1[C@H]2[C@H]3N[C@H]3[C@]21O
dsgdb9nsd_051341,O=CO[C@@H]1[C@@H]2O[C@@H]3[C@H]1[C@@H]32
dsgdb9nsd_113600,C#CC#C[C@@H]1O[C@@H]1CC
dsgdb9nsd_085676,C#C[C@@H]1O[C@H](C)C1(C)C
dsgdb9nsd_000668,O[C@H]1[C@H]2CO[C@@H]12
dsgdb9nsd_071091,C[C@]12C[C@@H]3[C@H](C1)[C@@]32C#N
dsgdb9nsd_018027,[CH]1CCC[C@H]2CC[C]12
dsgdb9nsd_084568,O[C@H]1C=C[C@@H]2[C@H]3C[N@@]2[C@H]31
dsgdb9nsd_076926,C[C@@H]1C(=O)[C@H](O)[C@@H]1C=O
dsgdb9nsd_048610,N#C[C@@H]1[N@]2C[C@@]1(C=O)C2
dsgdb9nsd_105062,COC1(C2(O)CC2)CC1
dsgdb9nsd_093014,O[C@H]1CC=CC2(CC2)C1
dsgdb9nsd_019339,N#C[C@]12O[C@H]1[C@H]1N[C@H]12
dsgdb9nsd_047523,O=C1COC[C@H]2C[C@@H]1C2
dsgdb9nsd_001576,CCO[C@@H](C)CO
dsgdb9nsd_058403,C[C@@H](O)[C@H](C#N)OC=O
dsgdb9nsd_006219,C[C@H]1CC(C)(C)CO1
dsgdb9nsd_011765,C#C[C@]12CC[C@H](C1)C2
dsgdb9nsd_057730,CC(C)(C=O)NCC=O
dsgdb9_020984_new,Cc1noc(=N)n1C
dsgdb9nsd_069806,C[C@@]12C=C[C@@H]3N[C@@H]3[C@@H]1C2
dsgdb9nsd_083207,C[C@H]1[C@H]2CN[C@@H](C#N)[C@@H]12
dsgdb9nsd_115271,CC1(C)CO[C@@H](CO)O1
dsgdb9nsd_059709,CC(C)[C@H]1OC[C@H]2C[C@H]21
dsgdb9nsd_007113,CCNC(=O)NC=O
dsgdb9nsd_041146,C1=C[C@H]2CC[C@]23C[C@H]1O3
dsgdb9nsd_103407,C[C@@]1(CO)[C@@H](O)[C@H]2C[N@@]21
dsgdb9nsd_095471,O=CN[C]1[N]CC[C@@H]1O
dsgdb9nsd_132802,Nc1nccc(F)c1O
dsgdb9nsd_061296,N#CC[C@H](N)CC(N)=O
dsgdb9nsd_008220,CC(=O)CN1CCC1
dsgdb9nsd_085662,CC1=C[C@@H](C)N[C@H]1C#N
dsgdb9nsd_113614,CC[C@H]1O[C@H]1C#CC=O
dsgdb9nsd_051355,O=CO[C@H]1[C@@H]2[C@H]3C[C@@H]2[C@H]31
dsgdb9nsd_017300,O[C@]12CC[C@H]1[C@H]1O[C@H]12
dsgdb9nsd_104368,CC[C@@]1(O)CCNC1=O
dsgdb9nsd_018033,C1CO[C@H]2COC2=N1
dsgdb9nsd_046629,O=C1COC2=NCCN12
dsgdb9nsd_071085,C[C@]12C[C@@H]3[C@H]1C(=O)[C@@H]3O2
dsgdb9nsd_048604,N#C[C@@H]1[C@H]2C[C@]1(C=O)C2
dsgdb9nsd_076932,C[C@]1(C#N)[C@H](C=O)[C@@H]1O
dsgdb9nsd_001562,COC[C@@H](C)C=O
dsgdb9nsd_047537,N=C1C[C@H]2O[C@H]2CCO1
dsgdb9nsd_093000,C[C@@]12C=CC[C@H](O)[C@@H]1C2
dsgdb9nsd_105076,CCC1([C@H]2C[C@H]2C)CC1
dsgdb9nsd_102719,CC[C@H](C#N)C[C@H]1CO1
dsgdb9nsd_040258,C1OC[C@]2(CO2)[C@@H]2O[C@H]12
dsgdb9nsd_058417,CC(C)[C@]1(C)[C@H](O)[C@@H]1O
dsgdb9nsd_115265,C#CC1=C[C@@H](CO)OC1
dsgdb9nsd_083213,CN1[C@@H]2[C@H](C#N)NC[C@@H]21
dsgdb9nsd_069812,C[C@@]12C=C[C@@H]3C[C@@H]3[C@@H]1O2
dsgdb9nsd_057724,C#C[C@](C)(O)COC=O
dsgdb9nsd_060188,C#C[C@@H]1C[C@@H]1C[C@@H](C)O
dsgdb9nsd_011771,N#C[C@]12C[C@H](CO1)C2
dsgdb9nsd_012278,C[C@@H]1[C@H](CO)O[C@@H]1C
dsgdb9nsd_063481,C#CC[C@@]1(C)OC1(C)C
dsgdb9nsd_098155,C#C[C@@](C)(O)C(=O)CO
dsgdb9nsd_005704,c1nc2c(o1)CNC2
dsgdb9nsd_043751,N#CC[C@@]12CC(=O)[C@@H]1N2
dsgdb9nsd_101210,CC[C@@H](C)[C@H]1CC(=O)N1
dsgdb9nsd_052884,CC#C[C@@]1([C@H]2CO2)CO1
dsgdb9nsd_024912,N=C1C[C]2N[CH]N=C2O1
dsgdb9nsd_090509,C#CCN1[C@@H]2[C@@H](C)C[C@@H]21
dsgdb9nsd_062947,CC1(C)[C@H]2C[C@H]2C12CC2
dsgdb9nsd_088346,N=COC(=O)[C@@H]1C[C@@H]1O
dsgdb9nsd_073692,O[C@]12CCO[C@H]1COC2
dsgdb9nsd_087075,C[C@H]1C[C@]1(C)C#CC#N
dsgdb9nsd_111003,CC[C@H]1[C@@H]2CO[C@@]1(C)C2
dsgdb9nsd_053542,CC#CC[C@@]1(C#N)CN1
dsgdb9nsd_118999,CCC[C@@]1(C)COCO1
dsgdb9nsd_015517,O=CN1CCOC1=O
dsgdb9nsd_003375,C#C[C@H]1[C@H]2CC[C@@H]12
dsgdb9nsd_089058,C[C@H]1CN1CC[C@H]1CO1
dsgdb9nsd_045320,O=C1C[C@H]2CC=CCN12
dsgdb9nsd_091617,O=C1O[C@@H]2C[C@H](O)[C@H]1O2
dsgdb9nsd_107661,CC[C@@]12CCCO[C@@H]1C2
dsgdb9nsd_128682,COc1cc(C=O)[nH]n1
dsgdb9nsd_014609,N#CCCCOC=N
dsgdb9nsd_108552,CC[C@@]12CC[C@H]3O[C@@H]1[C@H]32
dsgdb9nsd_043989,O=C1N[C@]23CCC[C@]12C3
dsgdb9nsd_117472,COCC(=O)CCC=O
dsgdb9nsd_081404,C#C[C@@H]1O[C@@H]2C[C@H]1[C@H]2O
dsgdb9nsd_013166,C#C[C@H](C)[C@H]1CCO1
dsgdb9nsd_096178,C[C@H]1COC[C@H]2CC[C@H]21
dsgdb9nsd_118741,COC[C@@]1(C)CC(=N)O1
dsgdb9nsd_126877,CC/N=c1/[nH]c(O)no1
dsgdb9nsd_109894,CN1[C@@H]2CO[C@@H]2[C@@H]1CO
dsgdb9nsd_055655,CC(C)(C=O)OC(N)=O
dsgdb9nsd_117314,COCC(=N)NC(N)=O
dsgdb9nsd_044980,N#C[C@@]12C[C@@H]1OC(=N)O2
dsgdb9nsd_081362,C[C@@H]1[C@@H]2C[C@H]1C=C[C@@H]2O
dsgdb9nsd_013600,CN1C[C@H]1C(=O)CO
dsgdb9nsd_042329,C#CC#CC(=O)N1CC1
dsgdb9nsd_100668,CC(C)(CO)[C@@H](O)CO
dsgdb9nsd_075585,CC1=CCOCOC1=O
dsgdb9nsd_118027,N#C[C@H](O)[C@@H](N)CCO
dsgdb9nsd_003413,O=C1C=C[C@H]2N[C@@H]12
dsgdb9nsd_091171,C[C@H]1O[C@H]2C=C[C@@H]1C=C2
dsgdb9nsd_107107,O=C[C@@H]1C[C@@]2(CO)C[C@@H]12
dsgdb9nsd_045446,O=C1O[C@H]2CO[C@@H]1OC2
dsgdb9nsd_074843,CC1=C[C@H]2C[C@H]2C1(C)C
dsgdb9nsd_108234,CC[C@@]12OC[C@]1(O)[C@H]2O
dsgdb9nsd_065796,C[C@@]1(C#N)NC=CC1=O
dsgdb9nsd_032816,COCc1nc[nH]c1C
dsgdb9nsd_044758,C#C[C@]12C[C@H](CC1=O)C2
dsgdb9nsd_106219,CC[C@@]12C=C[C@H]3O[C@@H]1[C@H]32
dsgdb9nsd_088420,C[C@@]1([C@H]2C[C@H]2O)C[C@H]1O
dsgdb9nsd_053224,CC#CC1CC(C)(C)C1
dsgdb9_132883_new,[NH]C1=C(F)C=C(O)[CH]N1
dsgdb9nsd_087713,C[C@H]1C[C@]2(CN2C)[C@H]1O
dsgdb9nsd_111765,CO[C@]12CO[C@H]1[C@H]2CO
dsgdb9nsd_015271,CO[C@@H]1[C@H](C)[C@@H]1OC
dsgdb9nsd_064488,C[C@@]1(O)CCOCOC1
dsgdb9nsd_098633,CCC(=O)[C@H]1CC(=N)O1
dsgdb9nsd_130973,O=CCNc1cnno1
dsgdb9nsd_119339,CCC[C@]12[C@@H]3C[C@H]1[C@H]2O3
dsgdb9nsd_005062,Cc1[nH]cc(N)c1C
dsgdb9nsd_101576,CC[C@@H](C)NC(=O)NC
dsgdb9nsd_097500,NC(=O)C(=O)C#CCO
dsgdb9nsd_043037,N#C[C@@]12C(=O)[C@H]3N[C@@H]1[C@H]32
dsgdb9nsd_094009,O=C[C@@H]1CC[C@H](O)[C@@H]1O
dsgdb9nsd_124906,C[C@@]1(O)Cn2ncnc21
dsgdb9nsd_077392,C[C@H]1[C@]2(C)[C@H]3C[C@@H]2[C@]31O
dsgdb9nsd_029588,Oc1c[nH]cc1N1CC1
dsgdb9nsd_058371,C#CC[C@@H](C#N)[C@@H](C)O
dsgdb9nsd_057042,N#C[C@H](O)[C@H]1NCC1=O
dsgdb9nsd_009658,N#C[C@@]1(O)C[C@@H]1CO
dsgdb9nsd_115503,CC[C@H]1CC[C@@H](OC)O1
dsgdb9nsd_083575,O[C@@H]1[C@@H]2CC[C@H]1OC=N2
dsgdb9nsd_011017,N=C1OC[C@@]2(O)C[C@@H]12
dsgdb9nsd_067181,O=C1C[C@H]2[C@H]3N[C@@H]1[C@]32O
dsgdb9nsd_016778,N=C1NC(=N)[C@@H]2O[C@H]12
dsgdb9nsd_048162,O=CC(=O)OC1COC1
dsgdb9nsd_001204,NC(=O)C#CC=O
dsgdb9nsd_093766,C[C@H]1OCC(N)=CC1=O
dsgdb9nsd_105710,C#C[C@@]1(CC)C=CCC1
dsgdb9nsd_047251,N=C1NCC=CCC1=O
dsgdb9_133410_new,N=c1cc(F)c(F)n[nH]1
dsgdb9nsd_051433,O=CO[C@H]1[C@@H]2CO[C@H]1C2
dsgdb9nsd_085104,C[C@H]1OC(=N)[C@]1(N)C#N
dsgdb9nsd_113172,CCN1C[C@]1(C)C(C)=O
dsgdb9nsd_038485,C1O[C@@]23C[C@@]12C[C@@H]1N[C@@H]13
dsgdb9nsd_017466,C[C@]12C[C@H]3O[C@H]3[C@H]1N2
dsgdb9nsd_018755,C[C@H]1CN2C[C@@H](O)[C@@H]12
dsgdb9nsd_101927_new,CN[C@H](C(=O)O)[C@H]1CO1
dsgdb9nsd_009880,C#CCCC1(O)CC1
dsgdb9nsd_026863,Cc1oc(=O)cnc1N
dsgdb9nsd_092478,C[C@H]1O[C@H]2CC[C@@H]1CC2
dsgdb9nsd_060836,C[C@@H](C=O)N(C=N)C=O
dsgdb9nsd_039943,C1=C[C@]2(CO2)[C@@H]2N[C@@H]2C1
dsgdb9nsd_028696,N#CCc1ncc(O)[nH]1
dsgdb9nsd_007675,C[C@@]1(O)C[C@H]2OC[C@H]21
dsgdb9nsd_103361,CO[C@@]1(C)[C@@H]2C=C[C@H]1C2
dsgdb9nsd_095317,O[C@H]1CC[C@@H]2CC[C@H]1C2
dsgdb9nsd_041620,[CH]1[C]2CC[C@H]2[C@H]2CC[C@@H]12
dsgdb9nsd_010309,CN[C@@H](C#N)[C@@H](C)O
dsgdb9nsd_008546,C[C@@]12C[C@H]3CN(C1)[C@H]32
dsgdb9nsd_004354,Cc1nccc(N)n1
dsgdb9nsd_096636,C/N=C(\C)N(C)C(N)=O
dsgdb9nsd_100640,C[C@@](O)(C#N)[C@@H](N)CO
dsgdb9nsd_042301,C#CC(=O)[C@@H]1C=CCC1
dsgdb9nsd_111995,C[C@H]1[C@H]2[C@@H](CO)N=CN21
dsgdb9nsd_120590,C#C[C@@]1(C)C[C@@H]1COC
dsgdb9nsd_099505,C#C[C@H](CO)C(=O)OC
dsgdb9nsd_013628,CC[C@@H](O)[C@H]1CN1C
dsgdb9nsd_024084,C#CCCc1c[nH]cn1
dsgdb9nsd_052112,O=CCN[C@@]12CO[C@@H]1C2
dsgdb9nsd_110453,CO[C@@H]1[C@@H]2[C@H](C)[C@@H]3[C@H]1[N@]32
dsgdb9nsd_086425,C[C@@H]1O[C@H](C)[C@@H]2CC[C@@H]21
dsgdb9nsd_014147,C[C@H]1C[C@@]12CCCO2
dsgdb9nsd_034297,C#C[C@@]12CC[C@@H](CO1)C2
dsgdb9nsd_091159,O[C@@H]1C=C[C@@H]2C[C@H](O)[C@H]12
dsgdb9nsd_121856,CC#C[C@H](C)CCCC
dsgdb9nsd_130783,C#CCn1cnoc1=O
dsgdb9nsd_089716,C[C@]1(O)C[C@]12C[C@H](C)C2
dsgdb9nsd_109102,CNC1=NCC(=O)C1=O
dsgdb9nsd_015259,CC[C@@H]1[C@H](C)[C@@H]1CC
dsgdb9nsd_100898,C#C[C@H](OC)[C@@H](C)CO
dsgdb9nsd_088408,C#C[C@H](C=O)[C@@H]1C[C@@H]1O
dsgdb9nsd_002725,CCCOCCO
dsgdb9nsd_106231,CC[C@]12N=CO[C@H]1[C@H]2C
dsgdb9nsd_090247,O[C@H]1C[C@]23CC[C@@H]2[C@H]1C3
dsgdb9nsd_035189,C#C[C@H]1N[C@@]12C[C@H]1O[C@H]12
dsgdb9nsd_044770,N=C1O[C@H]2C[C@@]13CC[C@@H]23
dsgdb9nsd_023933,C#CC#Cc1ncco1
dsgdb9nsd_097528,C#C[C@@H](C#N)C#CCC
dsgdb9nsd_065966,C[C@@]1(C=O)COC12CC2
dsgdb9nsd_119311,CCCC1(C=O)CCC1
dsgdb9nsd_054563,NC(=O)[C@]12N[C@@H]3[C@H]1N[C@@H]32
dsgdb9nsd_080054,C[C@H]1[C@H]2C=C[C@@H]3[C@H]2[C@@]31C
dsgdb9nsd_116022,CCN1CCC=CC1=O
dsgdb9nsd_012536,CC1OCC=CCO1
